longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-118.28,33.99,46.0,2577.0,703.0,2446.0,687.0,1.275,98300.0,<1H OCEAN
-117.09,32.64,19.0,2571.0,791.0,1205.0,783.0,1.62,131300.0,NEAR OCEAN
-122.08,37.64,36.0,1116.0,199.0,662.0,226.0,5.7309,177900.0,NEAR BAY
-121.1,39.0,16.0,1106.0,195.0,505.0,187.0,5.0126,192300.0,INLAND
-119.61,36.57,42.0,2242.0,521.0,1359.0,483.0,1.5833,65100.0,INLAND
-119.72,36.8,16.0,2396.0,526.0,1338.0,518.0,2.1653,78800.0,INLAND
-122.28,37.49,25.0,7335.0,1157.0,2626.0,1049.0,6.5475,500001.0,NEAR OCEAN
-122.58,38.58,32.0,2723.0,637.0,1549.0,556.0,2.3942,183100.0,INLAND
-120.58,35.0,37.0,523.0,119.0,374.0,95.0,1.4726,106300.0,<1H OCEAN
-119.71,34.42,50.0,840.0,279.0,488.0,270.0,2.2097,258300.0,<1H OCEAN
-118.49,34.42,23.0,4166.0,756.0,2082.0,743.0,4.4107,213400.0,<1H OCEAN
-118.57,34.21,23.0,4891.0,793.0,2447.0,765.0,5.8798,270500.0,<1H OCEAN
-117.07,32.8,23.0,2698.0,410.0,1094.0,411.0,5.1782,195100.0,<1H OCEAN
-122.24,40.18,39.0,2191.0,493.0,1307.0,499.0,1.6483,60800.0,INLAND
-120.98,37.68,18.0,4197.0,1006.0,2203.0,874.0,2.166,118600.0,INLAND
-122.61,38.24,18.0,2933.0,481.0,1279.0,443.0,5.0849,188500.0,<1H OCEAN
-122.49,37.73,36.0,1821.0,292.0,742.0,298.0,5.6204,406200.0,NEAR OCEAN
-119.19,36.14,41.0,759.0,140.0,408.0,129.0,3.9,85900.0,INLAND
-122.26,37.54,13.0,1422.0,295.0,395.0,195.0,5.3247,327800.0,NEAR BAY
-122.48,37.79,52.0,4683.0,1055.0,2246.0,975.0,4.1148,457800.0,NEAR BAY
-120.44,38.61,9.0,2598.0,548.0,796.0,297.0,3.5192,98000.0,INLAND
-118.31,34.06,31.0,2827.0,1084.0,3107.0,993.0,2.0278,360000.0,<1H OCEAN
-121.02,36.24,12.0,2198.0,507.0,1971.0,502.0,2.6801,100000.0,<1H OCEAN
-118.22,33.93,30.0,443.0,170.0,903.0,189.0,2.1964,125000.0,<1H OCEAN
-121.34,38.01,17.0,2033.0,452.0,1114.0,446.0,3.2872,175000.0,INLAND
-118.24,33.88,37.0,1843.0,366.0,1207.0,351.0,2.4821,111000.0,<1H OCEAN
-121.6,39.12,21.0,1299.0,338.0,1494.0,311.0,1.3348,225000.0,INLAND
-122.13,37.46,37.0,1576.0,334.0,1385.0,323.0,2.5294,159400.0,NEAR BAY
-122.27,37.54,16.0,3913.0,565.0,1752.0,557.0,7.3644,419700.0,NEAR BAY
-119.56,36.71,29.0,1963.0,392.0,1208.0,398.0,2.5741,73000.0,INLAND
-118.22,33.9,22.0,312.0,107.0,583.0,119.0,1.9423,98400.0,<1H OCEAN
-122.15,37.75,40.0,1445.0,256.0,849.0,255.0,3.8913,126300.0,NEAR BAY
-118.3,34.1,38.0,2067.0,914.0,2717.0,853.0,1.7641,250000.0,<1H OCEAN
-118.12,34.12,52.0,2907.0,317.0,956.0,279.0,15.0001,500001.0,<1H OCEAN
-120.64,35.65,9.0,3466.0,673.0,2356.0,619.0,2.9926,158200.0,<1H OCEAN
-122.74,38.44,17.0,2287.0,497.0,1240.0,493.0,3.5845,164300.0,<1H OCEAN
-118.04,34.04,35.0,1734.0,363.0,1527.0,344.0,3.0,160600.0,<1H OCEAN
-122.46,37.72,45.0,2399.0,419.0,1225.0,399.0,4.0855,244100.0,NEAR OCEAN
-118.63,34.21,31.0,3952.0,647.0,1762.0,588.0,5.5709,244800.0,<1H OCEAN
-119.17,34.2,36.0,2028.0,523.0,2751.0,496.0,3.015,149300.0,NEAR OCEAN
-118.4,34.17,24.0,4443.0,1283.0,2421.0,1180.0,2.2652,269200.0,<1H OCEAN
-117.14,32.76,35.0,2539.0,661.0,1308.0,629.0,2.6777,146400.0,NEAR OCEAN
-121.67,39.14,22.0,2264.0,390.0,1056.0,403.0,3.6111,112300.0,INLAND
-120.63,38.73,11.0,4577.0,836.0,1944.0,700.0,4.0675,140200.0,INLAND
-118.52,34.04,42.0,993.0,130.0,368.0,134.0,10.8082,500001.0,<1H OCEAN
-120.68,35.26,26.0,1704.0,315.0,918.0,310.0,3.2464,208000.0,NEAR OCEAN
-120.27,38.31,13.0,3297.0,662.0,267.0,97.0,3.075,108300.0,INLAND
-121.81,39.7,21.0,5051.0,1054.0,2948.0,980.0,1.5863,81300.0,INLAND
-117.1,32.75,16.0,2426.0,799.0,1505.0,754.0,1.6444,103400.0,NEAR OCEAN
-121.83,37.36,29.0,4045.0,885.0,3036.0,845.0,3.1982,171700.0,<1H OCEAN
-118.32,34.2,29.0,2209.0,444.0,952.0,403.0,4.375,341200.0,<1H OCEAN
-121.78,37.34,11.0,3195.0,410.0,1774.0,418.0,7.0671,378200.0,<1H OCEAN
-117.83,34.01,16.0,9446.0,1650.0,4911.0,1534.0,5.0111,212900.0,<1H OCEAN
-123.2,39.16,14.0,1908.0,484.0,1195.0,467.0,1.7929,82300.0,<1H OCEAN
-118.68,34.13,9.0,11251.0,1594.0,3029.0,1227.0,6.7273,500001.0,<1H OCEAN
-120.46,38.09,16.0,3758.0,715.0,1777.0,615.0,3.0,122600.0,INLAND
-121.55,39.09,31.0,1728.0,365.0,1167.0,384.0,1.4958,53400.0,INLAND
-121.79,37.33,13.0,2978.0,505.0,1794.0,485.0,6.6813,277800.0,<1H OCEAN
-118.85,34.21,29.0,2195.0,414.0,1360.0,401.0,3.4773,206700.0,<1H OCEAN
-118.4,34.08,52.0,3815.0,439.0,1266.0,413.0,15.0001,500001.0,<1H OCEAN
-122.45,37.66,35.0,2738.0,509.0,1545.0,493.0,5.3446,263300.0,NEAR OCEAN
-121.29,37.89,26.0,161.0,27.0,1542.0,30.0,5.7485,162500.0,INLAND
-118.96,36.49,24.0,1268.0,269.0,636.0,183.0,1.742,118800.0,INLAND
-121.94,37.8,8.0,11336.0,1657.0,4089.0,1555.0,7.8287,369200.0,<1H OCEAN
-119.45,36.58,18.0,1425.0,280.0,753.0,266.0,3.7813,87300.0,INLAND
-117.76,33.71,15.0,1010.0,350.0,470.0,342.0,3.2229,108300.0,<1H OCEAN
-119.8,34.44,27.0,2674.0,419.0,1176.0,416.0,5.0294,280200.0,NEAR OCEAN
-117.08,33.03,18.0,1339.0,284.0,761.0,290.0,5.3074,137200.0,<1H OCEAN
-117.08,32.58,15.0,1462.0,274.0,1002.0,271.0,3.9698,142700.0,NEAR OCEAN
-117.76,34.07,48.0,1157.0,247.0,677.0,218.0,2.8594,127200.0,INLAND
-118.13,34.07,20.0,2130.0,654.0,1870.0,578.0,2.3664,192200.0,<1H OCEAN
-118.4,33.86,41.0,2237.0,597.0,938.0,523.0,4.7105,500001.0,<1H OCEAN
-118.95,35.41,21.0,3999.0,727.0,1889.0,688.0,3.875,99500.0,INLAND
-119.0,35.39,42.0,2839.0,516.0,1203.0,487.0,3.7708,79400.0,INLAND
-117.59,33.43,14.0,3223.0,484.0,1230.0,488.0,6.5964,358800.0,NEAR OCEAN
-121.18,37.99,31.0,2450.0,559.0,1459.0,478.0,2.4674,130900.0,INLAND
-118.43,34.06,20.0,4600.0,1018.0,1675.0,932.0,5.1999,500001.0,<1H OCEAN
-122.46,37.76,52.0,2236.0,545.0,1186.0,532.0,3.4531,414300.0,NEAR BAY
-121.81,38.01,47.0,1942.0,430.0,1074.0,393.0,2.2361,105100.0,INLAND
-118.34,34.02,48.0,1614.0,320.0,684.0,318.0,4.2218,181000.0,<1H OCEAN
-118.45,34.32,23.0,3481.0,641.0,1952.0,682.0,4.26,189400.0,<1H OCEAN
-122.93,38.38,18.0,2562.0,500.0,1128.0,414.0,3.9336,262500.0,<1H OCEAN
-118.24,34.12,34.0,80.0,26.0,125.0,35.0,0.8907,154200.0,<1H OCEAN
-117.13,32.76,33.0,1591.0,461.0,794.0,425.0,2.6333,140000.0,NEAR OCEAN
-124.19,40.78,37.0,1371.0,319.0,640.0,260.0,1.8242,70000.0,NEAR OCEAN
-118.28,34.03,26.0,2107.0,809.0,2821.0,572.0,0.844,350000.0,<1H OCEAN
-117.33,33.23,15.0,1905.0,416.0,1258.0,388.0,3.33,127900.0,NEAR OCEAN
-121.87,37.21,18.0,1080.0,122.0,382.0,121.0,9.08,500001.0,<1H OCEAN
-118.1,34.1,41.0,1379.0,315.0,1249.0,309.0,2.6553,183100.0,<1H OCEAN
-121.26,38.13,25.0,2549.0,675.0,2053.0,648.0,2.0875,83100.0,INLAND
-121.36,38.73,21.0,2253.0,416.0,1050.0,411.0,3.141,220100.0,INLAND
-121.98,37.8,17.0,3354.0,422.0,1457.0,425.0,7.6473,345800.0,<1H OCEAN
-117.9,34.02,15.0,14058.0,2486.0,8997.0,2497.0,5.0704,226200.0,<1H OCEAN
-118.31,33.9,28.0,1576.0,400.0,891.0,378.0,2.6312,171300.0,<1H OCEAN
-121.75,36.95,27.0,1580.0,303.0,1066.0,306.0,4.7071,202700.0,<1H OCEAN
-121.52,39.5,33.0,1462.0,241.0,569.0,231.0,3.2833,82600.0,INLAND
-116.32,33.28,19.0,1791.0,367.0,327.0,185.0,3.3625,100000.0,INLAND
-118.26,34.02,39.0,698.0,232.0,1046.0,228.0,2.2356,119500.0,<1H OCEAN
-117.18,32.74,39.0,3132.0,738.0,1200.0,690.0,2.5288,274000.0,NEAR OCEAN
-122.44,37.65,38.0,5277.0,1008.0,2695.0,997.0,3.9722,276200.0,NEAR OCEAN
-121.88,37.34,40.0,1547.0,625.0,1493.0,543.0,1.2887,212500.0,<1H OCEAN
-119.76,36.79,26.0,3654.0,837.0,1976.0,830.0,2.1544,72800.0,INLAND
-118.44,34.06,28.0,3910.0,959.0,1763.0,867.0,5.5,500001.0,<1H OCEAN
-118.11,34.01,43.0,1539.0,386.0,1122.0,377.0,2.4605,196000.0,<1H OCEAN
-118.02,34.09,32.0,1747.0,399.0,1199.0,402.0,3.4286,191800.0,INLAND
-117.83,33.66,16.0,1574.0,385.0,515.0,363.0,5.3423,291700.0,<1H OCEAN
-122.43,37.74,52.0,2637.0,539.0,1159.0,497.0,3.8846,333100.0,NEAR BAY
-118.24,34.0,38.0,1715.0,414.0,1714.0,389.0,1.7132,108200.0,<1H OCEAN
-117.65,34.1,44.0,1526.0,337.0,831.0,326.0,3.0284,115800.0,INLAND
-121.45,38.65,5.0,2680.0,502.0,1885.0,498.0,2.6369,110000.0,INLAND
-117.13,32.75,28.0,2279.0,671.0,1166.0,623.0,1.95,150000.0,NEAR OCEAN
-121.23,37.81,16.0,2085.0,342.0,1236.0,345.0,5.5591,149300.0,INLAND
-117.16,32.81,35.0,1213.0,200.0,532.0,181.0,3.6806,172400.0,NEAR OCEAN
-118.18,33.87,38.0,2664.0,626.0,1627.0,604.0,3.7527,161900.0,<1H OCEAN
-120.6,37.34,34.0,1830.0,431.0,1304.0,415.0,2.1182,68900.0,INLAND
-118.09,33.92,31.0,1983.0,419.0,1157.0,390.0,3.5455,168300.0,<1H OCEAN
-117.21,32.96,3.0,6251.0,988.0,2330.0,893.0,8.4355,467600.0,NEAR OCEAN
-117.34,34.1,14.0,11827.0,2445.0,6640.0,2299.0,2.4878,103800.0,INLAND
-117.85,33.89,24.0,3326.0,503.0,1616.0,494.0,5.7457,240600.0,<1H OCEAN
-117.13,32.71,42.0,1145.0,314.0,1114.0,307.0,1.2614,87500.0,NEAR OCEAN
-120.19,39.32,16.0,1536.0,298.0,646.0,208.0,2.3594,155700.0,INLAND
-117.31,34.17,25.0,2795.0,596.0,1650.0,569.0,3.0078,87100.0,INLAND
-117.14,32.7,47.0,552.0,161.0,593.0,174.0,0.9589,90000.0,NEAR OCEAN
-121.91,37.34,35.0,2189.0,607.0,1193.0,562.0,2.8042,240900.0,<1H OCEAN
-117.8,34.11,25.0,5039.0,821.0,2654.0,802.0,4.7969,211700.0,INLAND
-118.4,33.93,35.0,2217.0,447.0,1000.0,450.0,4.7319,376100.0,<1H OCEAN
-117.23,32.86,16.0,1200.0,468.0,648.0,443.0,3.045,100000.0,NEAR OCEAN
-118.26,34.07,52.0,1802.0,613.0,2382.0,587.0,1.8438,185900.0,<1H OCEAN
-117.23,32.74,44.0,1404.0,229.0,513.0,217.0,4.1806,263800.0,NEAR OCEAN
-122.41,37.59,34.0,3931.0,622.0,1717.0,621.0,6.2946,450000.0,NEAR OCEAN
-122.17,37.72,46.0,1369.0,284.0,766.0,289.0,3.5313,159700.0,NEAR BAY
-122.14,37.67,36.0,1487.0,249.0,641.0,243.0,4.0682,196200.0,NEAR BAY
-118.24,33.98,30.0,861.0,250.0,1062.0,231.0,1.75,115400.0,<1H OCEAN
-117.7,33.62,16.0,9653.0,2000.0,4732.0,1922.0,3.7361,197200.0,<1H OCEAN
-121.37,36.84,11.0,1996.0,382.0,1023.0,358.0,3.5714,243000.0,INLAND
-118.36,33.86,35.0,2126.0,434.0,1044.0,433.0,5.5456,297400.0,<1H OCEAN
-122.12,37.64,40.0,432.0,102.0,264.0,77.0,3.8875,228100.0,NEAR BAY
-116.88,32.86,9.0,3049.0,471.0,1527.0,515.0,5.0733,196600.0,<1H OCEAN
-121.46,38.7,32.0,965.0,183.0,568.0,188.0,3.8611,93900.0,INLAND
-122.31,37.94,38.0,2172.0,403.0,945.0,384.0,4.3958,194200.0,NEAR BAY
-121.2,37.81,26.0,395.0,74.0,193.0,72.0,7.3718,212500.0,INLAND
-118.35,34.21,42.0,1073.0,220.0,804.0,226.0,3.75,172600.0,<1H OCEAN
-121.38,38.55,23.0,2790.0,430.0,1407.0,460.0,4.3288,133700.0,INLAND
-121.85,37.72,43.0,228.0,40.0,83.0,42.0,10.3203,400000.0,INLAND
-117.86,33.78,21.0,2713.0,731.0,1952.0,722.0,2.6959,178800.0,<1H OCEAN
-118.08,33.81,21.0,1189.0,281.0,577.0,264.0,3.3155,237500.0,<1H OCEAN
-119.77,36.85,8.0,1519.0,234.0,711.0,248.0,5.9897,123600.0,INLAND
-117.38,33.96,30.0,3153.0,623.0,1544.0,575.0,3.4491,133800.0,INLAND
-121.47,39.49,17.0,1554.0,242.0,553.0,230.0,3.2174,91800.0,INLAND
-121.82,37.29,16.0,2085.0,394.0,1705.0,391.0,5.0225,222800.0,<1H OCEAN
-117.93,33.65,29.0,1253.0,375.0,1198.0,362.0,3.5179,225000.0,<1H OCEAN
-122.12,37.85,18.0,5252.0,686.0,1870.0,657.0,8.0074,454100.0,NEAR BAY
-118.3,34.01,52.0,1908.0,428.0,1271.0,394.0,2.5885,136200.0,<1H OCEAN
-121.35,38.55,22.0,2607.0,411.0,1216.0,407.0,5.0427,126900.0,INLAND
-117.13,32.73,43.0,2706.0,667.0,1531.0,614.0,2.1513,145000.0,NEAR OCEAN
-117.99,34.08,11.0,2399.0,527.0,2307.0,531.0,3.5625,141000.0,INLAND
-121.86,38.04,52.0,242.0,59.0,188.0,54.0,1.3958,67500.0,INLAND
-119.69,36.73,30.0,2437.0,349.0,1005.0,380.0,7.2211,171700.0,INLAND
-117.06,32.71,21.0,1864.0,388.0,1498.0,389.0,3.8194,125700.0,NEAR OCEAN
-122.04,37.95,33.0,1653.0,334.0,814.0,328.0,3.1406,163100.0,NEAR BAY
-123.81,39.34,17.0,1981.0,371.0,773.0,325.0,3.1563,277000.0,<1H OCEAN
-118.01,35.12,15.0,1926.0,361.0,917.0,316.0,3.3889,68500.0,INLAND
-118.04,34.08,35.0,1148.0,258.0,975.0,253.0,4.037,173300.0,<1H OCEAN
-118.38,34.05,49.0,702.0,,458.0,187.0,4.8958,333600.0,<1H OCEAN
-118.42,34.04,52.0,1358.0,272.0,574.0,267.0,5.6454,500001.0,<1H OCEAN
-121.99,37.31,26.0,3285.0,502.0,1443.0,530.0,5.7833,339600.0,<1H OCEAN
-117.32,34.08,46.0,1308.0,276.0,576.0,244.0,3.1875,84000.0,INLAND
-122.25,37.86,52.0,1389.0,191.0,514.0,202.0,7.0897,446200.0,NEAR BAY
-121.44,38.51,27.0,7212.0,1606.0,4828.0,1549.0,2.214,82400.0,INLAND
-117.22,34.13,10.0,5951.0,1330.0,3204.0,1159.0,2.7011,110200.0,INLAND
-121.53,38.58,35.0,1316.0,321.0,732.0,336.0,2.1213,79200.0,INLAND
-120.46,36.87,20.0,1287.0,310.0,954.0,269.0,1.3386,63000.0,INLAND
-121.06,40.23,23.0,1127.0,225.0,215.0,85.0,3.4844,143800.0,INLAND
-121.49,38.49,26.0,4629.0,832.0,2902.0,816.0,2.735,74600.0,INLAND
-122.42,37.62,36.0,1538.0,256.0,671.0,247.0,4.4091,317900.0,NEAR OCEAN
-118.98,34.4,34.0,1328.0,244.0,795.0,227.0,4.4219,338100.0,<1H OCEAN
-117.31,33.18,16.0,1835.0,430.0,599.0,399.0,2.0147,87700.0,NEAR OCEAN
-118.41,34.18,30.0,2008.0,513.0,1052.0,496.0,3.0119,262200.0,<1H OCEAN
-117.87,33.76,37.0,4943.0,851.0,2164.0,788.0,4.1071,311300.0,<1H OCEAN
-117.08,32.67,31.0,3008.0,764.0,2088.0,757.0,2.5662,118200.0,NEAR OCEAN
-121.84,37.29,4.0,2937.0,648.0,1780.0,665.0,4.3851,160400.0,<1H OCEAN
-117.17,32.69,19.0,2802.0,802.0,1159.0,597.0,4.7891,334600.0,NEAR OCEAN
-118.47,34.02,38.0,2163.0,651.0,1759.0,584.0,2.3382,297500.0,<1H OCEAN
-118.14,33.94,35.0,2987.0,601.0,1561.0,606.0,4.0039,226500.0,<1H OCEAN
-118.86,34.22,26.0,1775.0,295.0,1004.0,323.0,5.5845,251700.0,<1H OCEAN
-117.76,34.05,36.0,2910.0,819.0,3055.0,782.0,1.9029,98000.0,INLAND
-120.37,38.01,30.0,473.0,,242.0,93.0,2.5417,123200.0,INLAND
-122.03,37.62,35.0,1298.0,236.0,632.0,204.0,3.8929,209500.0,NEAR BAY
-118.5,34.05,36.0,4152.0,542.0,1461.0,550.0,15.0001,500001.0,<1H OCEAN
-118.33,34.06,52.0,1841.0,240.0,693.0,218.0,15.0001,500001.0,<1H OCEAN
-120.43,35.17,16.0,947.0,163.0,477.0,137.0,3.851,315000.0,<1H OCEAN
-117.08,32.77,25.0,3911.0,849.0,1580.0,767.0,2.7778,184100.0,NEAR OCEAN
-117.12,32.9,13.0,1743.0,363.0,854.0,353.0,4.6667,138200.0,<1H OCEAN
-122.06,37.6,22.0,3009.0,497.0,1640.0,514.0,4.625,235300.0,NEAR BAY
-118.9,34.18,14.0,2627.0,328.0,1121.0,328.0,7.0504,333800.0,<1H OCEAN
-122.5,37.92,30.0,2270.0,359.0,974.0,351.0,5.5926,300900.0,NEAR BAY
-120.91,38.98,13.0,7689.0,1415.0,3264.0,1198.0,3.653,146800.0,INLAND
-118.37,34.21,33.0,2034.0,470.0,1990.0,423.0,3.7455,159600.0,<1H OCEAN
-117.09,32.72,33.0,1096.0,240.0,716.0,224.0,1.6944,111800.0,NEAR OCEAN
-118.36,33.9,40.0,1271.0,276.0,725.0,234.0,5.0452,231900.0,<1H OCEAN
-122.09,37.6,36.0,385.0,94.0,295.0,92.0,2.9706,147900.0,NEAR BAY
-118.3,33.84,36.0,1428.0,268.0,825.0,250.0,4.7222,239600.0,<1H OCEAN
-119.16,34.2,35.0,2183.0,636.0,3504.0,623.0,1.9704,160300.0,NEAR OCEAN
-118.13,33.9,35.0,1458.0,261.0,686.0,236.0,3.9038,202700.0,<1H OCEAN
-118.39,33.84,16.0,2472.0,572.0,965.0,529.0,5.137,348600.0,<1H OCEAN
-121.53,38.6,25.0,5154.0,1105.0,3196.0,1073.0,2.7566,80200.0,INLAND
-118.02,33.75,26.0,2989.0,479.0,1596.0,475.0,5.7157,231200.0,<1H OCEAN
-118.12,33.94,33.0,2394.0,576.0,1166.0,548.0,2.7317,264700.0,<1H OCEAN
-121.98,37.8,16.0,2498.0,330.0,1027.0,343.0,8.155,343700.0,<1H OCEAN
-118.04,33.94,31.0,3808.0,670.0,2430.0,660.0,4.625,173900.0,<1H OCEAN
-121.91,37.26,32.0,3983.0,876.0,1989.0,794.0,3.5625,255200.0,<1H OCEAN
-118.27,33.83,28.0,2152.0,415.0,1623.0,429.0,4.35,200500.0,<1H OCEAN
-122.22,38.07,4.0,15654.0,2394.0,7025.0,2168.0,5.8171,225200.0,NEAR BAY
-121.81,37.41,25.0,2496.0,351.0,1034.0,367.0,7.0544,320700.0,<1H OCEAN
-121.56,37.08,17.0,6725.0,1051.0,3439.0,1027.0,6.4313,393100.0,<1H OCEAN
-122.16,37.77,47.0,1256.0,,570.0,218.0,4.375,161900.0,NEAR BAY
-118.07,33.85,16.0,3771.0,606.0,2196.0,564.0,7.0113,319700.0,<1H OCEAN
-122.18,37.81,37.0,1643.0,262.0,620.0,266.0,5.4446,336700.0,NEAR BAY
-122.32,37.99,24.0,4865.0,968.0,2315.0,893.0,4.2852,173500.0,NEAR BAY
-114.59,34.83,41.0,812.0,,375.0,158.0,1.7083,48500.0,INLAND
-122.31,37.56,36.0,1727.0,340.0,952.0,337.0,4.7917,316000.0,NEAR OCEAN
-124.16,40.79,52.0,2148.0,421.0,975.0,430.0,2.2566,92700.0,NEAR OCEAN
-118.04,34.13,39.0,2485.0,382.0,1072.0,342.0,6.0878,430200.0,INLAND
-118.04,34.05,32.0,1252.0,273.0,1337.0,263.0,2.6579,156800.0,<1H OCEAN
-118.31,34.26,36.0,1882.0,453.0,1005.0,409.0,3.8,217100.0,<1H OCEAN
-118.47,34.0,38.0,1235.0,390.0,891.0,376.0,2.7143,287500.0,<1H OCEAN
-122.46,37.72,37.0,1833.0,388.0,1093.0,363.0,3.0703,211800.0,NEAR OCEAN
-120.96,37.67,18.0,1442.0,229.0,538.0,220.0,4.2969,163200.0,INLAND
-119.67,36.35,10.0,1090.0,164.0,470.0,158.0,4.9432,118800.0,INLAND
-122.03,37.03,21.0,4650.0,733.0,2014.0,704.0,5.6233,322000.0,NEAR OCEAN
-122.01,38.36,28.0,1967.0,315.0,734.0,291.0,4.9583,146200.0,INLAND
-122.34,37.99,42.0,1531.0,326.0,1271.0,377.0,2.6167,85100.0,NEAR BAY
-122.14,37.47,37.0,3373.0,815.0,2909.0,705.0,2.8868,156600.0,NEAR BAY
-117.41,34.01,34.0,1231.0,216.0,841.0,199.0,2.6442,92000.0,INLAND
-121.5,38.5,29.0,2049.0,330.0,787.0,309.0,3.7414,98500.0,INLAND
-122.49,37.54,15.0,3456.0,545.0,1527.0,535.0,6.3256,368000.0,NEAR OCEAN
-117.05,32.77,33.0,3535.0,683.0,1568.0,672.0,2.8097,158300.0,NEAR OCEAN
-118.44,34.19,37.0,1516.0,344.0,983.0,347.0,5.0,243600.0,<1H OCEAN
-117.45,34.1,6.0,5571.0,1316.0,4048.0,1154.0,2.0308,91100.0,INLAND
-117.48,34.09,32.0,3170.0,630.0,2612.0,580.0,3.6394,99200.0,INLAND
-122.42,37.81,52.0,1314.0,317.0,473.0,250.0,4.3472,500001.0,NEAR BAY
-122.26,38.14,34.0,963.0,159.0,392.0,176.0,4.0156,134700.0,NEAR BAY
-118.36,34.26,34.0,3677.0,573.0,1598.0,568.0,6.838,378000.0,<1H OCEAN
-117.66,34.13,19.0,3995.0,554.0,1523.0,509.0,6.075,254100.0,INLAND
-121.99,37.54,28.0,3046.0,507.0,1772.0,516.0,5.3283,227900.0,<1H OCEAN
-117.3,34.15,38.0,740.0,163.0,332.0,138.0,2.4107,88000.0,INLAND
-120.46,34.64,37.0,1697.0,334.0,740.0,272.0,2.3804,148000.0,NEAR OCEAN
-117.73,33.49,17.0,2168.0,290.0,654.0,279.0,9.8321,500001.0,<1H OCEAN
-118.3,34.26,28.0,1643.0,489.0,1142.0,458.0,3.1607,200600.0,<1H OCEAN
-118.23,34.2,48.0,1473.0,294.0,807.0,296.0,3.399,306300.0,<1H OCEAN
-120.68,35.14,34.0,3100.0,617.0,1155.0,542.0,3.0938,245900.0,NEAR OCEAN
-119.64,36.35,23.0,3182.0,563.0,1525.0,585.0,3.8108,90400.0,INLAND
-121.3,38.89,45.0,1529.0,317.0,793.0,281.0,2.9866,91300.0,INLAND
-117.96,34.08,33.0,4151.0,850.0,3563.0,848.0,3.1912,159900.0,<1H OCEAN
-118.54,34.18,25.0,1938.0,457.0,1280.0,425.0,3.9632,240300.0,<1H OCEAN
-118.4,34.04,43.0,3863.0,537.0,1398.0,511.0,8.5938,500001.0,<1H OCEAN
-118.22,33.98,18.0,1781.0,765.0,1913.0,702.0,1.2059,255000.0,<1H OCEAN
-118.37,33.88,21.0,966.0,172.0,417.0,158.0,5.5335,342600.0,<1H OCEAN
-119.26,36.61,33.0,560.0,90.0,310.0,113.0,2.5417,118800.0,INLAND
-121.3,38.58,29.0,2748.0,563.0,1619.0,525.0,2.8966,92400.0,INLAND
-118.04,33.97,29.0,2376.0,700.0,1968.0,680.0,2.6082,162500.0,<1H OCEAN
-121.64,37.14,14.0,5487.0,1024.0,2823.0,979.0,4.175,229800.0,<1H OCEAN
-121.32,37.67,21.0,1494.0,271.0,781.0,255.0,4.3015,250000.0,INLAND
-122.24,40.19,29.0,1912.0,336.0,859.0,325.0,3.7,70500.0,INLAND
-118.11,33.84,36.0,1463.0,257.0,722.0,260.0,4.8438,226300.0,<1H OCEAN
-117.04,32.77,26.0,4263.0,1037.0,2199.0,1010.0,2.734,148900.0,<1H OCEAN
-117.9,33.67,25.0,639.0,98.0,311.0,93.0,6.6833,275900.0,<1H OCEAN
-122.45,37.79,52.0,3069.0,579.0,1107.0,536.0,5.5634,500001.0,NEAR BAY
-122.42,37.74,52.0,1786.0,427.0,856.0,394.0,3.0833,328100.0,NEAR BAY
-117.24,32.74,44.0,1488.0,259.0,667.0,281.0,4.0862,321800.0,NEAR OCEAN
-118.93,35.37,34.0,2412.0,446.0,1558.0,421.0,2.6903,62800.0,INLAND
-117.05,32.57,13.0,2880.0,576.0,2450.0,567.0,3.1696,138000.0,NEAR OCEAN
-117.11,32.7,37.0,2045.0,502.0,1920.0,472.0,1.8125,83300.0,NEAR OCEAN
-121.29,38.61,26.0,1814.0,299.0,963.0,317.0,4.4519,110500.0,INLAND
-121.92,37.69,13.0,3742.0,555.0,1590.0,559.0,7.316,285400.0,<1H OCEAN
-122.26,38.15,16.0,3921.0,727.0,2830.0,680.0,4.5053,123700.0,NEAR BAY
-121.96,38.36,11.0,3208.0,790.0,1772.0,694.0,2.7434,218800.0,INLAND
-117.07,33.12,12.0,2453.0,599.0,1251.0,529.0,2.4122,127000.0,<1H OCEAN
-122.28,37.84,49.0,1916.0,447.0,863.0,378.0,1.9274,122300.0,NEAR BAY
-117.2,32.78,38.0,2662.0,498.0,1132.0,496.0,4.0057,241600.0,NEAR OCEAN
-122.02,37.55,33.0,1325.0,274.0,909.0,267.0,4.5687,177200.0,NEAR BAY
-118.41,34.01,33.0,3306.0,974.0,2475.0,924.0,2.8797,285300.0,<1H OCEAN
-118.25,34.06,20.0,41.0,17.0,87.0,25.0,1.5491,225000.0,<1H OCEAN
-117.18,32.7,44.0,2655.0,514.0,1102.0,489.0,3.6759,368800.0,NEAR OCEAN
-118.4,34.04,40.0,2079.0,268.0,720.0,282.0,9.272,500001.0,<1H OCEAN
-118.34,33.92,6.0,1047.0,271.0,740.0,248.0,3.425,193800.0,<1H OCEAN
-115.57,32.79,34.0,1152.0,208.0,621.0,208.0,3.6042,73600.0,INLAND
-117.06,32.58,11.0,2879.0,679.0,2098.0,673.0,3.5125,142400.0,NEAR OCEAN
